G.U.N.T. Geraetebau GmbH
ET850

1/24/2018

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 3:58:24 PM.39	59	14	27	39	135	135	8.17	248	5.4	2.95	0.519	1
1/24/2018 3:58:23 PM.89	59	13	26	39	135	135	8.13	243	5.3	2.95	0.520	0
1/24/2018 3:58:23 PM.39	59	14	27	40	135	135	8.28	245	5.4	2.97	0.519	0
1/24/2018 3:58:22 PM.88	59	14	26	39	134	135	8.14	245	5.3	2.96	0.520	0
1/24/2018 3:58:22 PM.39	59	13	26	39	135	135	8.29	247	5.4	2.95	0.521	0
1/24/2018 3:58:21 PM.88	59	13	27	40	135	135	8.20	245	5.3	2.97	0.520	0
1/24/2018 3:58:21 PM.39	59	14	27	39	134	135	8.19	245	5.4	2.97	0.518	0
1/24/2018 3:58:20 PM.89	59	14	27	39	135	135	8.17	241	5.4	2.96	0.516	0
1/24/2018 3:58:20 PM.38	59	14	27	39	135	135	8.16	243	5.3	2.96	0.516	0
1/24/2018 3:58:19 PM.89	59	14	27	40	134	135	8.26	238	5.4	2.96	0.517	0
1/24/2018 3:58:19 PM.38	59	14	27	40	135	135	8.12	238	5.4	2.95	0.518	0
1/24/2018 3:58:18 PM.89	59	14	27	39	135	135	8.22	237	5.4	2.95	0.517	0
1/24/2018 3:58:18 PM.38	60	14	27	39	135	135	8.14	242	5.3	2.95	0.519	0
1/24/2018 3:58:17 PM.88	59	14	27	40	135	135	8.31	243	5.3	2.95	0.518	0
1/24/2018 3:58:17 PM.38	59	14	27	40	135	135	8.19	244	5.3	2.95	0.518	0
1/24/2018 3:58:16 PM.88	59	13	27	39	135	135	8.14	248	5.4	2.96	0.519	0
1/24/2018 3:58:16 PM.38	59	14	26	40	135	135	8.12	242	5.4	2.96	0.520	0
1/24/2018 3:58:15 PM.88	59	14	27	40	135	135	8.22	246	5.3	2.96	0.518	0
1/24/2018 3:58:15 PM.39	59	13	26	40	135	135	8.26	242	5.4	2.96	0.519	0
1/24/2018 3:58:14 PM.88	59	14	26	40	135	135	8.03	241	5.3	2.95	0.520	0
1/24/2018 3:58:14 PM.38	59	13	26	39	135	135	8.09	239	5.4	2.96	0.522	0
1/24/2018 3:58:13 PM.88	59	14	26	39	135	135	8.19	240	5.4	2.97	0.521	0
1/24/2018 3:58:13 PM.39	59	14	26	39	135	135	8.16	243	5.4	2.95	0.523	0
1/24/2018 3:58:12 PM.89	59	13	26	39	135	135	8.06	243	5.4	2.95	0.522	0
1/24/2018 3:58:12 PM.38	59	14	26	40	134	135	8.20	243	5.4	2.95	0.522	0
1/24/2018 3:58:11 PM.88	59	14	26	40	135	135	8.22	244	5.3	2.95	0.521	0
1/24/2018 3:58:11 PM.39	59	14	26	39	135	135	8.14	243	5.4	2.96	0.523	0
1/24/2018 3:58:10 PM.89	59	14	26	39	135	135	8.20	243	5.4	2.97	0.520	0
1/24/2018 3:58:10 PM.38	59	14	26	39	135	135	8.22	243	5.4	2.98	0.520	0
1/24/2018 3:58:09 PM.88	59	14	26	39	135	135	8.14	247	5.4	2.96	0.520	0
1/24/2018 3:58:09 PM.39	59	13	26	39	135	135	8.20	247	5.4	2.97	0.521	0
1/24/2018 3:58:08 PM.88	59	13	27	39	135	135	8.14	245	5.4	2.97	0.523	0
1/24/2018 3:58:08 PM.39	59	14	26	39	135	135	8.20	248	5.4	2.98	0.520	0
1/24/2018 3:58:07 PM.89	59	14	26	39	135	135	8.20	249	5.4	2.97	0.520	0
1/24/2018 3:58:07 PM.38	59	14	26	39	135	135	8.17	248	5.4	2.97	0.522	0
1/24/2018 3:58:06 PM.88	59	13	27	39	135	135	8.16	248	5.4	2.97	0.522	0
1/24/2018 3:58:06 PM.38	59	14	26	39	135	135	8.14	248	5.4	2.97	0.523	0
1/24/2018 3:58:05 PM.89	59	14	26	39	135	135	8.19	244	5.3	2.96	0.520	0
1/24/2018 3:58:05 PM.38	59	14	26	39	135	135	8.16	244	5.4	2.97	0.520	0
1/24/2018 3:58:04 PM.88	59	14	27	39	135	135	8.19	243	5.4	2.98	0.520	0
1/24/2018 3:58:04 PM.39	59	14	26	40	135	135	8.19	243	5.3	2.96	0.522	0
1/24/2018 3:58:03 PM.88	59	14	26	39	135	135	8.23	243	5.3	2.96	0.520	0
1/24/2018 3:58:03 PM.39	59	13	26	40	135	135	8.14	242	5.4	2.96	0.520	0
1/24/2018 3:58:02 PM.88	59	14	26	40	135	135	8.19	244	5.3	2.97	0.521	0
1/24/2018 3:58:02 PM.39	59	14	26	39	135	135	8.16	243	5.4	2.98	0.519	0
1/24/2018 3:58:01 PM.89	59	14	26	40	135	135	8.16	242	5.3	2.98	0.519	0
1/24/2018 3:58:01 PM.38	59	14	26	39	135	135	8.25	248	5.4	2.98	0.520	0
1/24/2018 3:58:00 PM.88	59	13	27	39	135	135	8.12	245	5.4	2.98	0.520	0
1/24/2018 3:58:00 PM.39	59	14	26	39	135	135	8.07	247	5.3	2.98	0.521	0
1/24/2018 3:57:59 PM.88	59	14	26	39	135	135	8.10	245	5.4	2.98	0.522	0
1/24/2018 3:57:59 PM.38	59	13	26	39	135	135	8.20	248	5.3	2.98	0.519	0
1/24/2018 3:57:58 PM.89	59	14	27	39	135	135	8.14	245	5.3	2.98	0.520	0
1/24/2018 3:57:58 PM.38	59	14	26	39	135	135	8.25	245	5.3	2.98	0.520	0
1/24/2018 3:57:57 PM.89	59	14	26	40	135	135	8.19	245	5.3	2.98	0.520	0
1/24/2018 3:57:57 PM.39	59	14	26	40	135	135	8.20	248	5.3	2.98	0.519	0
1/24/2018 3:57:56 PM.89	59	13	26	39	135	135	8.20	248	5.3	2.98	0.519	0
1/24/2018 3:57:56 PM.38	59	13	26	39	135	135	8.19	245	5.3	2.98	0.519	0
1/24/2018 3:57:55 PM.88	59	14	26	40	135	135	8.19	243	5.3	2.98	0.518	0
1/24/2018 3:57:55 PM.39	59	13	26	39	135	135	8.20	243	5.3	2.97	0.516	0
1/24/2018 3:57:54 PM.89	59	14	26	39	135	135	8.14	245	5.3	2.98	0.517	0
1/24/2018 3:57:54 PM.39	59	14	26	40	135	135	8.20	243	5.3	2.98	0.517	0
1/24/2018 3:57:53 PM.89	59	13	27	39	135	135	8.19	248	5.4	2.97	0.517	0
1/24/2018 3:57:53 PM.39	59	14	27	39	135	135	8.14	248	5.3	2.97	0.518	0
1/24/2018 3:57:52 PM.89	59	13	27	40	135	135	8.23	245	5.3	2.97	0.519	0
1/24/2018 3:57:52 PM.39	59	14	26	39	135	135	8.23	244	5.3	2.95	0.520	0
1/24/2018 3:57:51 PM.89	59	14	26	39	135	135	8.19	241	5.3	2.97	0.520	0
1/24/2018 3:57:51 PM.39	59	14	26	40	135	135	8.16	243	5.3	2.97	0.522	0
1/24/2018 3:57:50 PM.88	59	14	26	40	135	135	8.19	241	5.3	2.95	0.520	0
1/24/2018 3:57:50 PM.39	59	14	26	40	135	135	8.07	241	5.3	2.96	0.520	0
1/24/2018 3:57:49 PM.88	59	14	26	39	135	135	8.13	242	5.3	2.95	0.520	0
1/24/2018 3:57:49 PM.38	59	13	27	39	135	135	8.20	244	5.4	2.98	0.520	0
1/24/2018 3:57:48 PM.89	59	14	26	40	135	135	8.20	247	5.3	2.98	0.520	0
1/24/2018 3:57:48 PM.39	59	14	26	39	135	135	8.23	248	5.3	2.97	0.520	0
1/24/2018 3:57:47 PM.88	59	13	26	39	135	135	8.23	243	5.3	2.97	0.518	0
1/24/2018 3:57:47 PM.38	59	14	27	39	135	135	8.17	245	5.3	2.97	0.520	0
1/24/2018 3:57:46 PM.88	60	13	27	40	135	135	8.17	243	5.3	2.98	0.522	1
1/24/2018 3:57:46 PM.38	59	13	27	39	135	135	8.09	248	5.4	2.98	0.519	0
1/24/2018 3:57:45 PM.88	59	14	26	40	135	135	8.26	245	5.4	2.98	0.520	0
1/24/2018 3:57:45 PM.38	59	14	26	40	135	135	8.20	240	5.4	2.98	0.518	0
1/24/2018 3:57:44 PM.89	59	14	27	39	135	135	8.20	243	5.3	2.97	0.518	0
1/24/2018 3:57:44 PM.39	59	13	26	40	135	135	8.19	241	5.3	2.98	0.520	0
1/24/2018 3:57:43 PM.88	59	14	26	39	135	135	8.22	240	5.4	2.97	0.520	0
1/24/2018 3:57:43 PM.39	60	14	26	39	135	135	8.22	242	5.3	2.98	0.518	0
1/24/2018 3:57:42 PM.88	59	14	26	39	135	135	8.41	245	5.3	2.96	0.517	0
1/24/2018 3:57:42 PM.38	59	14	26	39	135	135	8.19	244	5.3	2.97	0.517	0
1/24/2018 3:57:41 PM.89	59	14	26	39	135	135	8.07	244	5.3	2.98	0.520	0
1/24/2018 3:57:41 PM.38	59	13	26	39	135	135	8.22	248	5.3	2.97	0.519	0
1/24/2018 3:57:40 PM.88	59	13	26	40	135	135	8.20	248	5.4	2.98	0.520	0
1/24/2018 3:57:40 PM.39	59	14	26	39	135	135	8.17	247	5.4	2.97	0.518	0
1/24/2018 3:57:39 PM.89	59	14	26	39	135	135	8.12	243	5.3	2.98	0.520	0
1/24/2018 3:57:39 PM.39	59	13	26	39	135	135	8.22	248	5.3	2.97	0.522	0
1/24/2018 3:57:38 PM.89	59	14	26	39	135	135	8.25	248	5.3	2.96	0.521	0
1/24/2018 3:57:38 PM.39	59	14	26	39	135	135	8.16	244	5.3	2.97	0.524	0
1/24/2018 3:57:37 PM.89	59	13	26	40	135	135	8.23	245	5.3	2.97	0.520	0
1/24/2018 3:57:37 PM.38	59	13	26	40	135	135	8.19	248	5.4	2.98	0.522	0
1/24/2018 3:57:36 PM.88	59	13	26	40	135	135	8.17	248	5.3	2.98	0.520	0
1/24/2018 3:57:36 PM.38	59	14	27	40	135	135	8.17	243	5.3	2.97	0.521	1
1/24/2018 3:57:35 PM.88	59	14	26	39	135	135	8.29	243	5.3	2.96	0.520	0
1/24/2018 3:57:35 PM.39	59	14	27	40	135	135	8.23	250	5.4	2.96	0.520	0
1/24/2018 3:57:34 PM.89	59	14	27	39	135	135	8.09	246	5.4	2.95	0.520	0
1/24/2018 3:57:34 PM.39	59	14	27	39	135	135	8.20	248	5.3	2.98	0.517	0
1/24/2018 3:57:33 PM.88	59	14	27	39	135	135	8.20	243	5.3	2.97	0.516	0
1/24/2018 3:57:33 PM.38	59	13	27	39	135	135	8.22	245	5.4	2.97	0.517	0
1/24/2018 3:57:32 PM.89	60	14	27	39	135	135	8.25	245	5.3	2.97	0.517	0
1/24/2018 3:57:32 PM.39	59	14	27	40	135	135	8.22	243	5.3	2.97	0.519	0
1/24/2018 3:57:31 PM.88	60	14	27	40	135	135	8.16	242	5.3	2.96	0.520	0
1/24/2018 3:57:31 PM.38	59	13	27	39	135	135	8.23	243	5.3	2.97	0.517	0
1/24/2018 3:57:30 PM.88	59	13	27	40	135	135	8.23	245	5.3	2.97	0.517	0
1/24/2018 3:57:30 PM.39	59	13	27	39	135	135	8.22	239	5.3	2.96	0.518	0
1/24/2018 3:57:29 PM.88	59	14	27	40	134	135	8.23	237	5.3	2.96	0.519	0
1/24/2018 3:57:29 PM.38	59	14	27	40	135	135	8.22	240	5.4	2.96	0.522	0
1/24/2018 3:57:28 PM.88	59	14	27	40	135	135	8.14	240	5.3	2.97	0.526	0
1/24/2018 3:57:28 PM.39	59	14	26	39	135	135	8.06	243	5.3	2.97	0.524	0
1/24/2018 3:57:27 PM.89	59	14	26	40	135	135	8.22	238	5.3	2.96	0.524	0
1/24/2018 3:57:27 PM.39	59	14	26	39	134	135	8.16	241	5.3	2.97	0.523	0
1/24/2018 3:57:26 PM.88	60	14	26	39	135	135	8.23	248	5.3	2.97	0.522	0
1/24/2018 3:57:26 PM.39	59	14	26	39	135	135	8.13	247	5.3	2.97	0.526	0
1/24/2018 3:57:25 PM.89	59	13	27	40	135	135	8.16	248	5.3	2.98	0.522	0
1/24/2018 3:57:25 PM.39	59	14	26	39	135	135	8.04	249	5.3	2.98	0.522	0
1/24/2018 3:57:24 PM.89	59	13	26	40	135	135	8.23	246	5.4	2.97	0.523	0
1/24/2018 3:57:24 PM.38	59	14	26	40	135	135	8.20	245	5.4	2.97	0.523	0
1/24/2018 3:57:23 PM.89	59	13	26	40	135	135	8.17	245	5.3	2.98	0.524	0
1/24/2018 3:57:23 PM.38	59	13	26	39	135	135	8.25	245	5.3	2.98	0.524	0
1/24/2018 3:57:22 PM.89	59	14	26	39	135	135	8.17	246	5.3	2.97	0.523	0
1/24/2018 3:57:22 PM.39	59	14	26	40	135	135	8.17	248	5.3	2.98	0.522	0
1/24/2018 3:57:21 PM.88	59	14	26	39	135	135	8.17	249	5.4	2.96	0.523	0
1/24/2018 3:57:21 PM.38	59	13	26	39	135	135	8.20	248	5.4	2.98	0.522	0
1/24/2018 3:57:20 PM.88	59	14	26	39	135	135	8.13	247	5.3	2.97	0.520	0
1/24/2018 3:57:20 PM.38	59	14	26	40	135	135	8.12	244	5.3	2.97	0.520	0
1/24/2018 3:57:19 PM.88	59	13	26	40	135	135	8.13	240	5.4	2.98	0.520	0
1/24/2018 3:57:19 PM.38	59	14	26	40	135	135	8.12	244	5.4	2.97	0.521	0
1/24/2018 3:57:18 PM.89	59	14	26	39	135	135	8.17	248	5.4	2.97	0.523	0
1/24/2018 3:57:18 PM.39	59	14	26	39	135	135	8.12	243	5.4	2.95	0.523	0
1/24/2018 3:57:17 PM.88	59	14	26	39	135	135	8.09	247	5.4	2.97	0.524	0
1/24/2018 3:57:17 PM.38	59	13	26	39	135	135	8.22	243	5.4	2.97	0.522	0
1/24/2018 3:57:16 PM.88	59	14	26	39	135	135	8.17	248	5.4	2.98	0.524	0
1/24/2018 3:57:16 PM.38	59	14	26	39	135	135	8.29	245	5.4	2.97	0.520	0
1/24/2018 3:57:15 PM.89	59	14	26	40	135	135	8.17	245	5.4	2.96	0.520	1
1/24/2018 3:57:15 PM.38	59	14	26	40	135	135	8.13	245	5.3	2.97	0.523	0
1/24/2018 3:57:14 PM.88	59	13	26	39	135	135	8.09	245	5.3	2.98	0.520	0
1/24/2018 3:57:14 PM.38	59	13	26	40	135	135	8.14	246	5.3	2.96	0.522	0
1/24/2018 3:57:13 PM.88	59	14	26	39	135	135	8.16	246	5.3	2.98	0.520	0
1/24/2018 3:57:13 PM.39	59	14	26	39	135	135	8.17	243	5.3	2.97	0.521	0
1/24/2018 3:57:12 PM.88	59	14	26	40	135	135	8.14	244	5.3	2.95	0.520	0
1/24/2018 3:57:12 PM.38	59	13	26	40	135	135	8.19	240	5.3	2.95	0.520	0
1/24/2018 3:57:11 PM.88	59	13	26	39	135	135	8.13	241	5.4	2.95	0.520	0
1/24/2018 3:57:11 PM.39	59	13	26	39	135	135	8.28	245	5.4	2.95	0.520	0
1/24/2018 3:57:10 PM.89	59	14	26	39	135	135	8.19	243	5.4	2.95	0.520	0
1/24/2018 3:57:10 PM.39	59	14	26	39	135	135	8.22	247	5.4	2.95	0.520	0
1/24/2018 3:57:09 PM.88	59	14	26	39	135	135	8.14	245	5.3	2.95	0.520	1
1/24/2018 3:57:09 PM.39	59	14	26	40	135	135	8.25	244	5.3	2.95	0.522	0
1/24/2018 3:57:08 PM.88	59	13	26	39	135	135	8.19	243	5.4	2.96	0.521	0
1/24/2018 3:57:08 PM.38	59	14	26	39	135	135	8.17	245	5.3	2.97	0.520	0
1/24/2018 3:57:07 PM.88	59	14	26	39	135	135	8.19	243	5.3	2.98	0.520	0
1/24/2018 3:57:07 PM.39	59	14	26	39	135	135	8.33	243	5.3	2.98	0.520	0
1/24/2018 3:57:06 PM.88	59	14	26	39	135	135	8.14	247	5.4	2.98	0.519	0
1/24/2018 3:57:06 PM.38	59	14	26	39	135	135	8.12	247	5.4	2.97	0.519	0
1/24/2018 3:57:05 PM.89	59	13	26	39	135	135	8.22	246	5.3	2.98	0.520	0
1/24/2018 3:57:05 PM.39	59	14	26	40	135	135	8.13	245	5.3	2.97	0.522	0
1/24/2018 3:57:04 PM.88	59	14	27	40	135	135	8.20	245	5.4	2.96	0.522	0
1/24/2018 3:57:04 PM.38	59	14	27	40	135	135	8.22	248	5.4	2.95	0.522	0
1/24/2018 3:57:03 PM.89	59	13	27	39	135	135	8.19	244	5.3	2.97	0.521	0
1/24/2018 3:57:03 PM.39	59	14	26	40	135	135	8.14	248	5.3	2.96	0.521	1
1/24/2018 3:57:02 PM.88	59	14	26	40	135	135	8.07	246	5.3	2.97	0.522	0
1/24/2018 3:57:02 PM.39	59	14	26	40	135	135	8.22	248	5.3	2.95	0.522	1
1/24/2018 3:57:01 PM.89	59	14	26	40	135	135	8.12	246	5.3	2.95	0.524	0
1/24/2018 3:57:01 PM.39	59	14	26	39	135	135	8.09	245	5.3	2.96	0.522	0
1/24/2018 3:57:00 PM.88	59	13	26	39	135	135	8.19	245	5.3	2.95	0.522	0
1/24/2018 3:57:00 PM.38	59	14	26	39	135	135	8.13	238	5.3	2.97	0.520	0
1/24/2018 3:56:59 PM.89	59	14	26	39	135	135	8.23	239	5.3	2.96	0.520	0
1/24/2018 3:56:59 PM.38	59	14	26	40	135	135	8.09	237	5.4	2.96	0.521	0
1/24/2018 3:56:58 PM.89	59	14	27	40	135	135	8.28	237	5.3	2.97	0.521	0
1/24/2018 3:56:58 PM.38	59	13	26	39	135	135	8.10	244	5.3	2.95	0.524	0
1/24/2018 3:56:57 PM.88	59	14	26	40	135	135	8.20	243	5.3	2.97	0.522	0
1/24/2018 3:56:57 PM.38	59	14	26	40	135	135	8.19	240	5.3	2.97	0.523	0
1/24/2018 3:56:56 PM.89	59	14	26	40	135	135	8.19	243	5.3	2.98	0.522	0
1/24/2018 3:56:56 PM.38	59	13	26	40	135	135	8.17	242	5.4	2.97	0.520	0
1/24/2018 3:56:55 PM.89	59	13	26	39	135	135	8.17	247	5.3	2.97	0.517	0
1/24/2018 3:56:55 PM.39	59	14	26	39	135	135	8.19	243	5.3	2.97	0.520	0
1/24/2018 3:56:54 PM.88	59	13	27	39	135	135	8.10	247	5.4	2.97	0.520	0
1/24/2018 3:56:54 PM.39	59	14	26	39	135	135	8.19	243	5.3	2.97	0.520	0
1/24/2018 3:56:53 PM.88	58	14	26	40	135	135	8.14	245	5.4	2.97	0.521	0
1/24/2018 3:56:53 PM.39	59	14	26	39	135	135	8.06	246	5.3	2.98	0.525	0
1/24/2018 3:56:52 PM.88	59	14	26	39	135	135	8.20	246	5.3	2.98	0.523	0
1/24/2018 3:56:52 PM.38	59	14	26	39	135	135	8.19	246	5.3	2.98	0.523	0
1/24/2018 3:56:51 PM.89	59	14	26	39	135	135	8.17	245	5.4	2.98	0.525	0
1/24/2018 3:56:51 PM.39	59	14	26	40	135	135	8.06	248	5.4	2.97	0.523	0
1/24/2018 3:56:50 PM.88	59	14	26	39	135	135	8.20	240	5.3	2.96	0.524	0
1/24/2018 3:56:50 PM.38	59	14	26	40	135	136	8.14	245	5.3	2.96	0.520	0
1/24/2018 3:56:49 PM.89	59	13	26	40	135	136	8.06	246	5.4	2.95	0.523	0
1/24/2018 3:56:49 PM.39	59	14	26	39	135	135	8.22	240	5.3	2.97	0.523	0
1/24/2018 3:56:48 PM.89	59	14	26	40	135	135	8.16	246	5.3	2.96	0.522	0
1/24/2018 3:56:48 PM.38	59	14	26	39	135	135	7.94	245	5.3	2.98	0.523	0
1/24/2018 3:56:47 PM.88	59	14	26	39	135	135	8.20	243	5.3	2.98	0.521	0
1/24/2018 3:56:47 PM.38	59	13	26	40	135	135	8.19	244	5.3	2.97	0.522	0
1/24/2018 3:56:46 PM.89	59	14	26	39	135	135	8.17	242	5.3	2.98	0.521	0
1/24/2018 3:56:46 PM.38	59	14	26	40	135	135	8.14	245	5.4	2.98	0.520	0
1/24/2018 3:56:45 PM.89	59	14	26	39	135	135	8.19	240	5.3	2.98	0.520	1
1/24/2018 3:56:45 PM.39	59	13	26	39	135	135	8.19	243	5.3	2.98	0.523	0
1/24/2018 3:56:44 PM.88	59	14	26	40	135	135	8.17	246	5.3	2.98	0.524	0
1/24/2018 3:56:44 PM.39	59	14	26	40	135	135	8.25	245	5.3	2.98	0.523	0
1/24/2018 3:56:43 PM.89	59	14	26	39	135	135	8.17	243	5.3	2.98	0.520	0
1/24/2018 3:56:43 PM.38	59	13	26	39	135	135	8.20	246	5.3	2.98	0.520	0
1/24/2018 3:56:42 PM.88	59	14	26	39	135	135	8.12	247	5.4	2.98	0.519	0
1/24/2018 3:56:42 PM.39	59	14	26	39	135	135	8.17	243	5.4	2.98	0.520	0
1/24/2018 3:56:41 PM.89	59	14	26	40	135	135	8.14	242	5.4	2.98	0.519	0
1/24/2018 3:56:41 PM.38	59	13	26	39	135	135	8.09	244	5.4	2.98	0.520	0
1/24/2018 3:56:40 PM.89	59	13	26	39	135	135	8.19	247	5.3	2.98	0.520	0
1/24/2018 3:56:40 PM.39	59	14	26	39	135	135	8.23	247	5.4	2.98	0.521	0
1/24/2018 3:56:39 PM.88	59	14	26	39	135	135	8.20	248	5.4	2.97	0.520	0
1/24/2018 3:56:39 PM.39	59	14	26	39	135	135	8.22	245	5.3	2.97	0.517	0
1/24/2018 3:56:38 PM.88	59	13	26	39	135	135	8.19	248	5.3	2.97	0.520	0
1/24/2018 3:56:38 PM.38	59	14	26	39	135	135	8.20	248	5.3	2.97	0.517	0
1/24/2018 3:56:37 PM.89	59	13	26	39	135	135	8.29	246	5.3	2.97	0.517	0
1/24/2018 3:56:37 PM.38	59	14	26	39	135	135	8.17	248	5.4	2.97	0.519	0
1/24/2018 3:56:36 PM.88	59	14	26	39	135	135	8.25	246	5.3	2.97	0.515	0
1/24/2018 3:56:36 PM.38	59	13	26	39	135	135	8.25	250	5.4	2.97	0.516	0
1/24/2018 3:56:35 PM.88	59	14	26	39	135	135	8.16	247	5.4	2.95	0.516	0
1/24/2018 3:56:35 PM.38	59	14	27	40	135	135	8.17	246	5.3	2.96	0.518	0
1/24/2018 3:56:34 PM.89	59	14	26	39	135	135	8.25	249	5.4	2.95	0.520	0
1/24/2018 3:56:34 PM.39	59	14	27	39	135	135	8.14	248	5.3	2.96	0.522	0
1/24/2018 3:56:33 PM.88	59	13	26	39	135	135	8.14	243	5.4	2.95	0.522	0
1/24/2018 3:56:33 PM.39	59	14	26	39	135	135	8.26	247	5.4	2.95	0.520	0
1/24/2018 3:56:32 PM.88	59	14	26	40	135	135	8.16	248	5.4	2.95	0.520	0
1/24/2018 3:56:32 PM.38	60	13	26	39	135	135	8.26	252	5.3	2.95	0.517	0
1/24/2018 3:56:31 PM.89	60	14	26	39	135	135	8.12	250	5.4	2.96	0.517	0
1/24/2018 3:56:31 PM.38	59	14	26	39	135	135	8.20	250	5.4	2.97	0.518	0
1/24/2018 3:56:30 PM.89	60	14	26	40	135	135	8.10	249	5.4	2.95	0.517	0
1/24/2018 3:56:30 PM.38	59	14	26	39	135	135	8.20	247	5.4	2.96	0.520	0
1/24/2018 3:56:29 PM.88	59	14	26	40	135	135	8.26	245	5.4	2.97	0.516	0
1/24/2018 3:56:29 PM.38	59	14	26	40	135	135	8.26	243	5.4	2.97	0.520	0
1/24/2018 3:56:28 PM.88	59	14	26	39	135	135	8.19	243	5.3	2.97	0.519	0
1/24/2018 3:56:28 PM.38	59	13	26	39	135	135	8.17	243	5.4	2.98	0.517	0
1/24/2018 3:56:27 PM.88	59	13	26	39	134	135	8.26	241	5.4	2.98	0.517	0
1/24/2018 3:56:27 PM.38	59	14	26	39	134	135	8.19	243	5.4	2.98	0.520	0
1/24/2018 3:56:26 PM.88	59	14	26	39	135	135	8.26	240	5.3	2.98	0.519	0
1/24/2018 3:56:26 PM.39	59	14	27	39	135	135	8.25	237	5.4	2.98	0.519	0
1/24/2018 3:56:25 PM.88	59	13	26	39	135	135	8.25	240	5.4	2.98	0.520	0
1/24/2018 3:56:25 PM.38	59	14	26	39	135	135	8.20	238	5.3	2.98	0.518	0
1/24/2018 3:56:24 PM.88	59	13	26	39	134	135	8.20	233	5.4	2.97	0.518	0
1/24/2018 3:56:24 PM.39	59	14	26	39	135	135	8.25	243	5.4	2.95	0.519	0
1/24/2018 3:56:23 PM.89	59	13	26	40	134	135	8.17	243	5.3	2.95	0.517	0
1/24/2018 3:56:23 PM.38	59	13	26	39	135	135	8.19	240	5.4	2.95	0.520	0
1/24/2018 3:56:22 PM.89	59	13	26	40	134	135	8.01	244	5.4	2.98	0.520	0
1/24/2018 3:56:22 PM.38	59	14	26	40	135	135	8.10	245	5.4	2.98	0.518	0
1/24/2018 3:56:21 PM.88	59	13	26	39	135	135	8.16	245	5.4	2.97	0.519	0
1/24/2018 3:56:21 PM.39	59	13	26	39	134	135	8.20	243	5.3	2.97	0.519	0
1/24/2018 3:56:20 PM.88	59	14	26	39	134	135	8.12	240	5.4	2.97	0.520	0
1/24/2018 3:56:20 PM.38	59	13	26	40	135	135	8.25	237	5.3	2.96	0.522	0
1/24/2018 3:56:19 PM.89	59	13	26	39	135	135	8.19	244	5.4	2.97	0.522	0
1/24/2018 3:56:19 PM.38	59	14	26	39	135	135	8.22	240	5.4	2.98	0.522	0
1/24/2018 3:56:18 PM.88	59	14	27	39	135	135	8.25	242	5.4	2.97	0.519	0
1/24/2018 3:56:18 PM.39	59	14	26	40	135	135	8.17	247	5.3	2.98	0.520	0
1/24/2018 3:56:17 PM.89	59	14	26	40	135	135	8.19	243	5.4	2.98	0.520	1
1/24/2018 3:56:17 PM.38	59	13	27	39	134	135	8.07	245	5.3	2.97	0.520	0
1/24/2018 3:56:16 PM.89	59	14	26	40	135	135	8.14	242	5.4	2.97	0.518	0
1/24/2018 3:56:16 PM.38	59	13	26	40	134	135	8.19	242	5.3	2.98	0.520	0
1/24/2018 3:56:15 PM.89	59	14	26	39	134	135	8.16	243	5.4	2.98	0.516	0
1/24/2018 3:56:15 PM.39	59	14	26	40	135	135	8.25	248	5.3	2.98	0.517	0
1/24/2018 3:56:14 PM.88	59	14	26	39	135	135	8.16	249	5.4	2.96	0.520	0
1/24/2018 3:56:14 PM.38	59	13	27	39	135	135	8.13	247	5.4	2.96	0.519	0
1/24/2018 3:56:13 PM.88	59	14	26	39	135	135	8.14	248	5.4	2.98	0.523	0
1/24/2018 3:56:13 PM.38	59	14	26	40	135	135	8.22	246	5.3	2.98	0.518	0
1/24/2018 3:56:12 PM.89	59	14	26	39	135	135	8.19	245	5.3	2.97	0.521	0
1/24/2018 3:56:12 PM.38	59	14	26	40	135	135	8.13	245	5.4	2.98	0.520	0
1/24/2018 3:56:11 PM.88	59	14	26	40	134	135	8.20	243	5.3	2.97	0.519	0
1/24/2018 3:56:11 PM.38	59	13	26	39	135	135	8.23	244	5.3	2.98	0.519	0
1/24/2018 3:56:10 PM.89	59	14	26	39	135	135	8.13	243	5.3	2.97	0.517	0
1/24/2018 3:56:10 PM.39	59	14	26	39	135	135	8.16	248	5.3	2.97	0.516	0
1/24/2018 3:56:09 PM.89	59	13	26	40	135	135	8.16	247	5.3	2.95	0.517	0
1/24/2018 3:56:09 PM.38	59	14	26	39	135	135	8.20	246	5.3	2.95	0.517	0
1/24/2018 3:56:08 PM.89	59	14	27	39	135	135	8.28	248	5.4	2.96	0.517	1
1/24/2018 3:56:08 PM.39	59	14	26	40	135	135	8.16	248	5.3	2.95	0.520	0
1/24/2018 3:56:07 PM.89	59	14	26	39	135	135	8.29	245	5.4	2.95	0.520	0
1/24/2018 3:56:07 PM.39	59	13	26	39	134	135	8.19	245	5.3	2.96	0.520	0
1/24/2018 3:56:06 PM.88	59	14	26	39	135	135	8.14	249	5.4	2.95	0.519	0
1/24/2018 3:56:06 PM.38	59	14	26	39	135	135	8.16	253	5.4	2.97	0.519	0
